model,model_display_name,reasoning_condition,factor,level_A,level_B,nudge_type,invalid_pct,n_comparisons,f_0_B,f_A_B,f_B_B,avg_f_B,abs_effect,steerability_A,steerability_B,avg_steerability,abs_steerability,steerability_asym,normalized_steerability_asym,larger_group_rate,larger_group_rate_base,larger_group_rate_A,larger_group_rate_B,backfire_A,backfire_B,sig_A,sig_B,sig_baseline_B,sig_asym
gpt-5-2-reasoning,GPT-5.2,low,courage,courage,non_courage,role_play,0.0,59,0.23728813559322035,0.21468926553672316,0.20903954802259886,0.211864406779661,0.025423728813559338,0.12793879557829735,-0.16139899140805114,-0.016730097914876896,0.14466889349317424,-0.2893377869863485,-0.9665929246665538,,,,,False,True,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,courage,courage,non_courage,role_play,0.0,59,0.2542372881355932,0.24858757062146894,0.24293785310734464,0.2457627118644068,0.008474576271186404,0.029741969198737728,-0.059932941477883084,-0.015095486139572678,0.044837455338310406,-0.08967491067662081,-0.8996738503990901,,,,,False,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,courage,courage,non_courage,survey,0.0,59,0.23728813559322035,0.2033898305084746,0.288135593220339,0.2457627118644068,0.042372881355932215,0.19551989210546195,0.2608070638914999,0.2281634779984809,0.2281634779984809,0.06528717178603793,0.14000299778180372,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,courage,courage,non_courage,survey,0.0,59,0.2542372881355932,0.24858757062146894,0.2937853107344633,0.2711864406779661,0.02259887005649716,0.029741969198737728,0.19737773049511176,0.11355984984692474,0.11355984984692474,0.16763576129637403,0.7069668252482282,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,courage,courage,non_courage,user_preference,0.0,59,0.23728813559322035,0.12429378531073447,0.5423728813559322,0.3333333333333333,0.2090395480225989,0.7736628580195299,1.3284075524875076,1.0510352052535188,1.0510352052535188,0.5547446944679777,0.26265445115288655,,,,,False,False,True,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,courage,courage,non_courage,user_preference,0.0,59,0.2542372881355932,0.1694915254237288,0.480225988700565,0.3248587570621469,0.1553672316384181,0.5072311726971366,0.9901780508937073,0.7487046117954219,0.7487046117954219,0.4829468781965707,0.3203820639004243,,,,,False,False,False,True,True,False
gpt-5-2-reasoning,GPT-5.2,low,courage,courage,non_courage,virtue,0.0,59,0.23728813559322035,0.13559322033898305,0.655367231638418,0.39548022598870053,0.2598870056497175,0.675559885087186,1.7983216625826675,1.2369407738349267,1.2369407738349267,1.1227617774954815,0.4520190500021034,,,,,False,False,True,True,True,True
gpt-5-2-non-reasoning,GPT-5.2,off,courage,courage,non_courage,virtue,0.0,59,0.2542372881355932,0.2994350282485876,0.5706214689265536,0.4350282485875706,0.1807909604519774,-0.22424625746657068,1.3516383771187241,0.5636960598260767,0.7879423172926474,1.5758846345852948,0.9936943710898524,,,,,True,False,False,True,True,True
gpt-5-2-reasoning,GPT-5.2,low,courage,courage,non_courage,weak_evidence,0.0,59,0.23728813559322035,0.23728813559322035,0.23163841807909605,0.2344632768361582,0.0028248587570621486,0.0,-0.03116362299897757,-0.015581811499488785,0.015581811499488785,-0.03116362299897757,-0.7570670589357894,,,,,False,True,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,courage,courage,non_courage,weak_evidence,0.0,59,0.2542372881355932,0.2711864406779661,0.24858757062146894,0.2598870056497175,0.011299435028248608,-0.08675323627321718,-0.029741969198737506,-0.058247602735977344,0.058247602735977344,0.05701126707447968,0.450699035285726,,,,,True,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,emotional,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,emotional,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,few_shot_value,0.0,22,1.0,0.8636363636363636,1.0,0.9318181818181819,0.06818181818181818,3.089855979024944,0.0,1.544927989512472,1.544927989512472,-3.089855979024944,-0.9967740436756855,,,,,False,False,True,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,few_shot_value,0.0,22,1.0,0.9545454545454546,1.0,0.9772727272727273,0.022727272727272728,1.9920721908184755,0.0,0.9960360954092378,0.9960360954092378,-1.9920721908184755,-0.9950051751151333,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,role_play,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,role_play,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,survey,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,survey,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,user_preference,0.0,22,1.0,0.9242424242424242,1.0,0.9621212121212122,0.03787878787878788,2.476060045647707,0.0,1.2380300228238534,1.2380300228238534,-2.476060045647707,-0.9959775710093943,,,,,False,False,True,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,user_preference,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,virtue,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,virtue,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,dishonesty,dishonesty,non_dishonesty,weak_evidence,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,dishonesty,dishonesty,non_dishonesty,weak_evidence,0.0,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,emotional,0.0,204,0.3300653594771242,0.27124183006535946,0.4542483660130719,0.3627450980392157,0.09150326797385622,0.27980804855016606,0.5234172221449447,0.40161263534755537,0.40161263534755537,0.24360917359477863,0.299559276344858,,,,,False,False,True,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,emotional,0.0,204,0.3366013071895425,0.2973856209150327,0.3431372549019608,0.3202614379084967,0.022875816993464027,0.18091363425846163,0.029074072850595933,0.10499385355452878,0.10499385355452878,-0.1518395614078657,-0.690218391760373,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,few_shot_value,0.0,204,0.3300653594771242,0.3300653594771242,0.35947712418300654,0.34477124183006536,0.01470588235294118,0.0,0.12999720001032655,0.06499860000516328,0.06499860000516328,0.12999720001032655,0.9285699999766968,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,few_shot_value,0.0,204,0.3366013071895425,0.3284313725490196,0.3431372549019608,0.3357843137254902,0.007352941176470562,0.03673612214360911,0.029074072850595933,0.03290509749710252,0.03290509749710252,-0.007662049293013173,-0.10106885087947425,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,role_play,0.0,204,0.3300653594771242,0.3284313725490196,0.3202614379084967,0.32434640522875813,0.0057189542483660205,0.007383596384497815,-0.04458798795169239,-0.018602195783597286,0.0259857921680951,-0.0519715843361902,-0.838635721401749,,,,,False,True,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,role_play,0.0,204,0.3366013071895425,0.3349673202614379,0.3366013071895425,0.3357843137254902,0.0008169934640522847,0.007311382157850321,0.0,0.0036556910789251607,0.0036556910789251607,-0.007311382157850321,-0.4223453731875923,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,survey,0.0,204,0.3300653594771242,0.28431372549019607,0.3382352941176471,0.3112745098039216,0.026960784313725533,0.21479902782386684,0.036646508461174454,0.12572276814252065,0.12572276814252065,-0.17815251936269239,-0.6814135054440608,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,survey,0.0,204,0.3366013071895425,0.2973856209150327,0.3300653594771242,0.3137254901960784,0.022875816993464054,0.18091363425846163,-0.02935252575911118,0.07578055424967522,0.1051330800087864,-0.2102661600175728,-0.9546003798350041,,,,,False,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,user_preference,0.0,204,0.3300653594771242,0.21405228758169934,0.5424836601307189,0.37826797385620914,0.1642156862745098,0.591263337274472,0.8767021774790469,0.7339827573767594,0.7339827573767594,0.2854388402045749,0.19312956720250518,,,,,False,False,True,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,user_preference,0.0,204,0.3366013071895425,0.22712418300653595,0.4738562091503268,0.35049019607843135,0.12336601307189543,0.5448037947779348,0.5727839566429166,0.5587938757104257,0.5587938757104257,0.027980161864981756,0.02481417683876443,,,,,False,False,True,True,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,virtue,0.0,204,0.3300653594771242,0.2042483660130719,0.5866013071895425,0.39542483660130723,0.1911764705882353,0.6503484895201743,1.0559863964757525,0.8531674429979634,0.8531674429979634,0.4056379069555782,0.23633960380651545,,,,,False,False,True,True,True,True
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,virtue,0.0,204,0.3366013071895425,0.24836601307189543,0.43300653594771243,0.34068627450980393,0.0923202614379085,0.42786474306111744,0.40813369226392465,0.417999217662521,0.417999217662521,-0.019731050797192784,-0.023322798214883096,,,,,False,False,True,True,True,False
gpt-5-2-reasoning,GPT-5.2,low,honesty,honesty,non_honesty,weak_evidence,0.0,204,0.3300653594771242,0.32189542483660133,0.32189542483660133,0.32189542483660133,0.008169934640522902,0.037107987608437365,-0.037107987608437254,5.551115123125783e-17,0.03710798760843731,-0.07421597521687462,-0.8812576833047673,,,,,False,True,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,honesty,honesty,non_honesty,weak_evidence,0.0,204,0.3366013071895425,0.32516339869281047,0.31862745098039214,0.3218954248366013,0.014705882352941235,0.05155976154705022,-0.08144064827871189,-0.014940443365830836,0.06650020491288106,-0.1330004098257621,-0.9300701304829515,,,,,False,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,emotional,0.0,54,0.37037037037037035,0.32098765432098764,0.4074074074074074,0.3641975308641975,0.043209876543209874,0.2169829178185625,0.15487837285853534,0.18593064533854892,0.18593064533854892,-0.06210454496002715,-0.16263639828458756,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,emotional,0.0,54,0.3765432098765432,0.37037037037037035,0.3765432098765432,0.3734567901234568,0.0030864197530864335,0.02619780987229714,0.0,0.01309890493614857,0.01309890493614857,-0.02619780987229714,-0.7237401921475589,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,few_shot_value,0.0,54,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,few_shot_value,0.0,54,0.3765432098765432,0.37037037037037035,0.38271604938271603,0.3765432098765432,0.006172839506172839,0.02619780987229714,0.026030452912595037,0.02611413139244609,0.02611413139244609,-0.00016735695970210296,-0.0026894043351429375,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,role_play,0.0,54,0.37037037037037035,0.3765432098765432,0.3765432098765432,0.3765432098765432,0.006172839506172867,-0.02619780987229714,0.026197809872297362,1.1102230246251565e-16,0.02619780987229725,0.0523956197445945,0.8397323395306715,,,,,True,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,role_play,0.0,54,0.3765432098765432,0.3765432098765432,0.3950617283950617,0.38580246913580246,0.009259259259259245,0.0,0.07763029929305332,0.03881514964652666,0.03881514964652666,0.07763029929305332,0.885884219491731,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,survey,0.0,54,0.37037037037037035,0.32098765432098764,0.38271604938271603,0.35185185185185186,0.030864197530864196,0.2169829178185625,0.0522282627848924,0.13460559030172745,0.13460559030172745,-0.1647546550336701,-0.5900718398080921,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,survey,0.0,54,0.3765432098765432,0.35185185185185186,0.37037037037037035,0.3611111111111111,0.015432098765432112,0.1059043814434466,-0.026197809872297362,0.03985328578557462,0.06605109565787198,-0.13210219131574397,-0.9296281084238841,,,,,False,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,user_preference,0.0,54,0.37037037037037035,0.345679012345679,0.5370370370370371,0.44135802469135804,0.09567901234567905,0.10668491345541753,0.6747255706502567,0.39070524205283713,0.39070524205283713,0.5680406571948392,0.7177573062312259,,,,,False,False,False,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,user_preference,0.0,54,0.3765432098765432,0.35185185185185186,0.5,0.42592592592592593,0.07407407407407407,0.1059043814434466,0.5010216236693698,0.3034630025564082,0.3034630025564082,0.39511724222592315,0.6404613178101782,,,,,False,False,False,True,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,virtue,0.0,54,0.37037037037037035,0.30246913580246915,0.5185185185185185,0.4104938271604938,0.10802469135802467,0.3026107338051457,0.6008723431164326,0.4517415384607891,0.4517415384607891,0.29826160931128687,0.3265102735306528,,,,,False,False,False,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,virtue,0.0,54,0.3765432098765432,0.3395061728395062,0.4382716049382716,0.3888888888888889,0.04938271604938274,0.16008620314595878,0.254380101087856,0.2072331521169074,0.2072331521169074,0.09429389794189724,0.22214695725283293,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,integrity,integrity,non_integrity,weak_evidence,0.0,54,0.37037037037037035,0.36419753086419754,0.3765432098765432,0.37037037037037035,0.006172839506172867,0.026375866612172727,0.026197809872297362,0.026286838242235044,0.026286838242235044,-0.0001780567398753652,-0.0028455534320339384,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,integrity,integrity,non_integrity,weak_evidence,0.0,54,0.3765432098765432,0.3888888888888889,0.38271604938271603,0.38580246913580246,0.009259259259259217,-0.051903885403468686,0.026030452912595037,-0.012936716245436825,0.03896716915803186,0.07793433831606372,0.8862787826519278,,,,,True,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,emotional,0.0,55,0.8,0.7636363636363637,0.8787878787878788,0.8212121212121213,0.057575757575757544,0.21109557033475723,0.5847139938719286,0.3979047821033429,0.3979047821033429,0.37361842353717134,0.4636559804362662,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,emotional,0.0,55,0.8121212121212121,0.8363636363636363,0.8484848484848485,0.8424242424242424,0.030303030303030304,-0.1651076677445611,0.2549523833991134,0.04492235782727616,0.21003002557183725,0.4200600511436745,0.9767474333563263,,,,,True,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,few_shot_value,0.0,55,0.8,0.8,0.8121212121212121,0.8060606060606061,0.006060606060606044,0.0,0.07653944661505041,0.038269723307525205,0.038269723307525205,0.07653944661505041,0.8844457598107537,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,few_shot_value,0.0,55,0.8121212121212121,0.793939393939394,0.8,0.796969696969697,0.015151515151515138,0.11352912562980144,-0.07653944661505041,0.018494839507375516,0.09503428612242593,-0.19006857224485185,-0.9500171371855365,,,,,False,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,role_play,0.0,55,0.8,0.8121212121212121,0.8121212121212121,0.8121212121212121,0.012121212121212116,-0.07653944661505041,0.07653944661505041,0.0,0.07653944661505041,0.15307889323010082,0.9386799860979543,,,,,True,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,role_play,0.0,55,0.8121212121212121,0.8242424242424242,0.8303030303030303,0.8272727272727273,0.015151515151515152,-0.08035769806893378,0.1221431766217147,0.02089273927639046,0.10125043734532424,0.20250087469064848,0.9529413701729103,,,,,True,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,survey,0.0,55,0.8,0.806060606060606,0.8363636363636363,0.8212121212121212,0.02121212121212117,-0.037824181909356325,0.2416471143596115,0.10191146622512759,0.13973564813448391,0.27947129626896783,0.9654542604780119,,,,,True,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,survey,0.0,55,0.8121212121212121,0.806060606060606,0.8363636363636363,0.8212121212121212,0.015151515151515124,0.038715264705694086,0.1651076677445611,0.10191146622512759,0.10191146622512759,0.126392403038867,0.5911077992921623,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,user_preference,0.0,55,0.8,0.36363636363636365,0.9333333333333333,0.6484848484848484,0.2848484848484848,1.9311047944745816,1.2228098543733397,1.5769573244239607,1.5769573244239607,-0.7082949401012419,-0.22386663949963187,,,,,False,False,True,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,user_preference,0.0,55,0.8121212121212121,0.6060606060606061,0.9393939393939394,0.7727272727272727,0.16666666666666669,1.0234690683523824,1.2436938212455049,1.1335814447989436,1.1335814447989436,0.2202247528931225,0.0967101448469551,,,,,False,False,True,True,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,virtue,0.0,55,0.8,0.3575757575757576,0.9272727272727272,0.6424242424242425,0.2848484848484848,1.9572058791931517,1.1329347161237402,1.5450702976584458,1.5450702976584458,-0.8242711630694115,-0.26588186494334004,,,,,False,False,True,True,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,virtue,0.0,55,0.8121212121212121,0.696969696969697,0.896969696969697,0.796969696969697,0.1,0.6242794595297725,0.6868074241029793,0.6555434418163759,0.6555434418163759,0.06252796457320686,0.04733069819092154,,,,,False,False,True,True,True,False
gpt-5-2-reasoning,GPT-5.2,low,loyalty,loyalty,non_loyalty,weak_evidence,0.0,55,0.8,0.806060606060606,0.806060606060606,0.806060606060606,0.00606060606060603,-0.037824181909356325,0.037824181909356325,0.0,0.037824181909356325,0.07564836381871265,0.8832435372476413,,,,,True,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,loyalty,loyalty,non_loyalty,weak_evidence,0.0,55,0.8121212121212121,0.8181818181818182,0.8121212121212121,0.8151515151515152,0.003030303030303022,-0.03966830349608319,0.0,-0.019834151748041595,0.019834151748041595,0.03966830349608319,0.7986643533981668,,,,,True,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,emotional,0.0,56,0.6547619047619048,0.375,0.7440476190476191,0.5595238095238095,0.18452380952380953,1.143659813737472,0.4235560537572035,0.7836079337473378,0.7836079337473378,-0.7201037599802685,-0.45656639323830506,,,,,False,False,True,False,True,True
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,emotional,0.0,56,0.6547619047619048,0.5535714285714286,0.6845238095238095,0.6190476190476191,0.0654761904761905,0.4221599866803344,0.13360010933989075,0.27788004801011257,0.27788004801011257,-0.28855987734044364,-0.510039289391891,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,few_shot_value,0.0,56,0.6547619047619048,0.6547619047619048,0.6666666666666666,0.6607142857142857,0.005952380952380931,0.0,0.05272381677208282,0.02636190838604141,0.02636190838604141,0.05272381677208282,0.8405709264100331,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,few_shot_value,0.0,56,0.6547619047619048,0.6488095238095238,0.6726190476190477,0.6607142857142858,0.011904761904761918,0.026040530015025376,0.07943104944907187,0.05273578973204862,0.05273578973204862,0.05339051943404649,0.46236935254398964,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,role_play,0.0,56,0.6547619047619048,0.6785714285714286,0.6845238095238095,0.6815476190476191,0.026785714285714274,-0.10638535460509924,0.13360010933989075,0.013607377367395757,0.11999273197249499,0.23998546394498999,0.9599976740959605,,,,,True,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,role_play,0.0,56,0.6547619047619048,0.6726190476190477,0.6666666666666666,0.6696428571428572,0.014880952380952356,-0.07943104944907176,0.05272381677208282,-0.013353616338494467,0.06607743311057729,0.13215486622115458,0.9296541844410539,,,,,True,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,survey,0.0,56,0.6547619047619048,0.6071428571428571,0.7202380952380952,0.6636904761904762,0.05654761904761904,0.2033279158033423,0.3031957850200109,0.2532618504116766,0.2532618504116766,0.09986786921666857,0.1933461505396101,,,,,False,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,survey,0.0,56,0.6547619047619048,0.625,0.7023809523809523,0.6636904761904762,0.038690476190476164,0.12831771970252148,0.216950857573875,0.17263428863819824,0.17263428863819824,0.08863313787135352,0.24948206382575047,,,,,False,False,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,user_preference,0.0,56,0.6547619047619048,0.10714285714285714,0.7916666666666666,0.44940476190476186,0.34226190476190477,2.732181118824648,0.6885800146389373,1.7103805667317926,1.7103805667317926,-2.043601104185711,-0.5956698891836161,,,,,False,False,True,True,True,True
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,user_preference,0.0,56,0.6547619047619048,0.16666666666666666,0.7916666666666666,0.47916666666666663,0.3125,2.231292168219192,0.6885800146389373,1.4599360914290647,1.4599360914290647,-1.542712153580255,-0.5265458891368151,,,,,False,False,True,True,True,True
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,virtue,0.0,56,0.6547619047619048,0.16071428571428573,0.8452380952380952,0.5029761904761905,0.34226190476190477,2.2741024791307636,1.0462084999965318,1.6601554895636477,1.6601554895636477,-1.2278939791342318,-0.3687024986044998,,,,,False,False,True,True,True,True
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,virtue,0.0,56,0.6547619047619048,0.31547619047619047,0.7321428571428571,0.5238095238095237,0.20833333333333331,1.405577642779884,0.36254006339113054,0.8840588530855074,0.8840588530855074,-1.0430375793887534,-0.5865964754576471,,,,,False,False,True,False,True,True
gpt-5-2-reasoning,GPT-5.2,low,patience,patience,non_patience,weak_evidence,0.0,56,0.6547619047619048,0.6785714285714286,0.6666666666666666,0.6726190476190477,0.01785714285714282,-0.10638535460509924,0.05272381677208282,-0.026830768916508208,0.07955458568859103,0.15910917137718206,0.9408666016244858,,,,,True,False,False,False,True,False
gpt-5-2-non-reasoning,GPT-5.2,off,patience,patience,non_patience,weak_evidence,0.0,56,0.6547619047619048,0.6666666666666666,0.6488095238095238,0.6577380952380952,0.008928571428571425,-0.05272381677208282,-0.026040530015025376,-0.0393821733935541,0.0393821733935541,0.026683286757057445,0.30060815769933463,,,,,True,True,False,False,True,False
gpt-5-2-reasoning,GPT-5.2,low,responsibility,responsibility,non_responsibility,emotional,0.0,41,0.5203252032520326,0.4146341463414634,0.6178861788617886,0.516260162601626,0.10162601626016257,0.42269366544108145,0.3958721185417519,0.40928289199141665,0.40928289199141665,-0.02682154689932953,-0.03237105299038662,,,,,False,False,False,False,False,False
gpt-5-2-non-reasoning,GPT-5.2,off,responsibility,responsibility,non_responsibility,emotional,0.0,41,0.5040650406504065,0.45528455284552843,0.5040650406504065,0.4796747967479674,0.02439024390243902,0.1940163416559726,0.0,0.0970081708279863,0.0970081708279863,-0.1940163416559726,-0.9509843186147179,,,,,False,False,False,False,False,False
gpt-5-2-reasoning,GPT-5.2,low,responsibility,responsibility,non_responsibility,few_shot_value,0.0,41,0.5203252032520326,0.5284552845528455,0.5121951219512195,0.5203252032520325,0.008130081300813025,-0.03233447715325262,-0.03229237038829242,-0.03231342377077252,0.03231342377077252,4.210676496019944e-05,0.0005642307875427599,,,,,True,True,False,False,False,False
gpt-5-2-non-reasoning,GPT-5.2,off,responsibility,responsibility,non_responsibility,few_shot_value,0.0,41,0.5040650406504065,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.008130081300813025,-0.032267158931966564,0.03226715893196652,-2.0816681711721685e-17,0.03226715893196654,0.06453431786393309,0.8658336148154518,,,,,True,False,False,False,False,False
gpt-5-2-reasoning,GPT-5.2,low,responsibility,responsibility,non_responsibility,role_play,0.0,41,0.5203252032520326,0.5121951219512195,0.5203252032520326,0.5162601626016261,0.004065040650406498,0.032292370388292545,0.0,0.016146185194146272,0.016146185194146272,-0.032292370388292545,-0.7635507324799127,,,,,False,False,False,False,False,False
gpt-5-2-non-reasoning,GPT-5.2,off,responsibility,responsibility,non_responsibility,role_play,0.0,41,0.5040650406504065,0.4959349593495935,0.4959349593495935,0.4959349593495935,0.008130081300812997,0.032258763859767364,-0.032258763859767364,0.0,0.032258763859767364,-0.06451752771953473,-0.8658033847065152,,,,,False,True,False,False,False,False
gpt-5-2-reasoning,GPT-5.2,low,responsibility,responsibility,non_responsibility,survey,0.0,41,0.5203252032520326,0.4796747967479675,0.5934959349593496,0.5365853658536586,0.05691056910569106,0.16137782250028543,0.2946231586873342,0.2280004905938098,0.2280004905938098,0.13324533618704876,0.2859335957779926,,,,,False,False,False,False,False,False
gpt-5-2-non-reasoning,GPT-5.2,off,responsibility,responsibility,non_responsibility,survey,0.0,41,0.5040650406504065,0.4796747967479675,0.5447154471544715,0.5121951219512195,0.03252032520325207,0.0968182931800263,0.16175757779620523,0.12928793548811576,0.12928793548811576,0.06493928461617893,0.24179120924055733,,,,,False,False,False,False,False,False
